fighter_id,name,height,reach,stance,dob,record
01b39decaf0abf6a,Benji Radach,"5' 10""",--,Orthodox,"Apr 05, 1979",21-7-0 (1 NC)
c2299ec916bc7c56,Benoit Saint Denis,"5' 11""","73""",Southpaw,"Dec 18, 1995",17-4-0 (1 NC)
2676b28836a5a836,Benson Henderson,"5' 9""","70""",Southpaw,"Nov 16, 1983",24-7-0
abd2109bc4cb0291,Bentley Syler,"5' 4""",--,Orthodox,"Dec 22, 1982",5-1-0
7a613f78dd7ee8f8,Bernardo Magalhaes,"5' 9""",--,Orthodox,"Apr 08, 1981",13-4-0
98ec9f385cca47fc,Besam Yousef,"5' 11""",--,Orthodox,"Mar 25, 1985",7-4-0
673ea7dcc786b1b3,Bethe Correia,"5' 5""","64""",Orthodox,"Jun 22, 1983",11-6-1
899923ff6ab13917,Bevon Lewis,"6' 3""","79""",Orthodox,"May 05, 1991",7-3-0
efd2b3e9bb7965a4,Bharat Kandare,"5' 7""","72""",Orthodox,"Jun 20, 1987",5-3-0
eff9074bc066f0f2,Bia Mesquita,"5' 4""","67""",Orthodox,"Apr 07, 1991",8-0-0
9abc648e76c4493a,Bill Algeo,"6' 0""","73""",Switch,"Jun 09, 1989",18-9-0
ae58685caf8e4a0d,Bill Mahood,"6' 3""",--,Orthodox,"Feb 01, 1967",20-7-1 (1 NC)
07a74004d964c7f4,Billy Elekana,"6' 3""","77""",Southpaw,"May 28, 1995",10-2-0
3c48019bc387b80c,Billy Miles,"5' 10""",--,Orthodox,"Apr 28, 1978",2-2-0
aa171d55d4b5208f,Billy Quarantillo,"5' 10""","70""",Orthodox,"Dec 08, 1988",18-7-0
fa07345cc9db5cc9,Billy Ray Goff,"5' 10""","72""",Switch,"Jun 18, 1998",9-4-0
1788eee370f077b7,Blagoy Ivanov,"5' 11""","73""",Southpaw,"Oct 09, 1986",19-6-0 (1 NC)
5095b0920a3602aa,Blake Bilder,"5' 8""","68""",Switch,"Jul 12, 1990",8-2-1
9edf2c9082cc2cd8,Blood Diamond,"5' 11""","76""",Switch,"Jul 10, 1988",3-3-0
35673bf5204524ee,Bo Nickal,"6' 1""","76""",Southpaw,"Jan 14, 1996",9-1-0
1c061eb6e29eaa0a,Bob Cook,"5' 9""",--,Orthodox,--,5-0-0
c96518b7f6881004,Bob Gilstrap,"6' 3""",--,Orthodox,--,5-7-0
afaad7d6a581e307,Bobby Hoffman,"6' 2""",--,Orthodox,"Oct 28, 1968",36-10-1 (2 NC)
d76ad9a08c4408ff,Bobby Moffett,"5' 10""","73""",Orthodox,"Jun 01, 1990",13-5-0 (1 NC)
7dfb56f24fe5ddea,Bobby Nash,"6' 0""","74""",Orthodox,"Mar 26, 1990",8-4-0
aee8eecfc4bfb1e7,Bobby Southworth,"6' 2""",--,Orthodox,"Dec 16, 1969",10-6-0 (1 NC)
fb8a3025ae722e64,Bobby Voelker,"6' 0""","74""",Orthodox,"Apr 26, 1979",19-13-0
fb37795db81f93f3,Bogdan Grad,"5' 8""","70""",Orthodox,"Sep 28, 1995",15-4-0
ef5dcb10d2bd4b0f,Bogdan Guskov,"6' 3""","76""",Orthodox,"Sep 12, 1992",18-3-1
d6285cba1d1052e0,Bojan Mihajlovic,"5' 11""","73""",Orthodox,"Mar 30, 1980",10-6-0
fcce75a25c14a804,Bojan Velickovic,"6' 0""","76""",Southpaw,"Dec 18, 1988",15-6-1
4bdedbdeedff7d1d,Bolaji Oki,"5' 10""","73""",Orthodox,"Nov 15, 1995",10-4-0
98e946879ba20c0f,Boston Salmon,"5' 9""","69""",Southpaw,"Nov 20, 1990",6-3-0
7e69a4b0961aa555,Brad Blackburn,"5' 10""","73""",Orthodox,"May 25, 1977",18-13-1 (1 NC)
4d74641fac830182,Brad Gumm,"5' 11""",--,Orthodox,--,10-6-1 (1 NC)
4908c5ee68a50ee5,Brad Imes,"6' 7""",--,Orthodox,"Mar 13, 1977",13-7-0
7b433309b0fd12aa,Brad Katona,"5' 6""","64""",Orthodox,"Dec 19, 1991",16-5-0
13c4313ed0f744f3,Brad Kohler,"5' 9""",--,Orthodox,"May 26, 1964",12-15-0
6803d4d6908354ac,Brad Morris,"6' 2""",--,Orthodox,"Nov 01, 1979",10-6-0
c945adc22c2bfe8f,Brad Pickett,"5' 6""","68""",Orthodox,"Sep 24, 1978",25-14-0
37ed1ab2f8b819f4,Brad Riddell,"5' 7""","71""",Orthodox,"Sep 30, 1991",10-4-0
34e552520a934063,Brad Scott,"6' 1""","76""",Orthodox,"Jun 24, 1989",11-6-0
0c6d9ea8306c029e,Brad Tavares,"6' 1""","74""",Orthodox,"Dec 21, 1987",21-13-0
7af33fc4435017f1,Brady Hiestand,"5' 8""","71""",Orthodox,"Apr 30, 1999",9-2-0
06f0ffa6446c5b6d,Branden Lee Hinkle,"6' 3""",--,Orthodox,"Jul 29, 1973",17-11-0 (1 NC)
d0fd0d9ee560dae7,Brando Pericic,"6' 5""","79""",Orthodox,"Aug 03, 1994",7-1-0
cc351e408bbb7d43,Brandon Davis,"5' 10""","72""",Orthodox,"May 08, 1990",14-10-0
6a8928652fc01bee,Brandon Jenkins,"6' 0""","71""",Switch,"Sep 30, 1991",15-9-0
2b06b6ad5db63348,Brandon Melendez,"5' 11""",--,Southpaw,"Mar 24, 1983",25-25-0
792be9a24df82ed6,Brandon Moreno,"5' 7""","70""",Orthodox,"Dec 07, 1993",23-10-2
6e15f63b6c2e2c15,Brandon Royval,"5' 9""","68""",Southpaw,"Aug 16, 1992",18-9-0
638cfec7ec559d6e,Brandon Thatch,"6' 2""","74""",Switch,"Jul 11, 1985",11-5-0
fa315e6c77eee106,Brandon Vera,"6' 3""","78""",Orthodox,"Oct 10, 1977",15-7-0 (1 NC)
aa79d5399571068e,Brandon Wolff,"5' 9""",--,Orthodox,"Oct 18, 1975",7-5-0
eaa9402e5a7990ad,Braxton Smith,"5' 11""","72""",Orthodox,"Jan 01, 1990",5-2-0
2f181c0467965b98,Brendan Allen,"6' 2""","75""",Orthodox,"Dec 28, 1995",27-7-0
b788862dd1c11eac,Brendan Loughnane,"5' 10""","70""",Switch,"Dec 05, 1989",17-3-0
494b0bfdbac74502,Brendan O'Reilly,"5' 7""","69""",Orthodox,"Jun 24, 1987",6-3-0 (1 NC)
89a407032911e27e,Brendan Schaub,"6' 4""","78""",Orthodox,"Mar 18, 1983",10-5-0
d7fe8c6b7d2872e5,Brendon Marotte,"5' 9""","70""",Orthodox,"Jan 12, 1996",8-3-0
49edd0d90f60fb7d,Brendson Ribeiro,"6' 3""","81""",Orthodox,"Sep 08, 1996",17-10-0 (1 NC)
ec52462a1b41f714,Brett Johns,"5' 7""","71""",Orthodox,"Feb 21, 1992",17-2-0
b26d3e3746fb4024,Brian Bowles,"5' 7""","70""",Orthodox,"Jun 22, 1980",10-3-0
1999ffb5cebc314f,Brian Camozzi,"6' 2""","78""",Orthodox,"Jun 24, 1991",7-5-0
3138fab619faf4d1,Brian Cobb,"5' 11""",--,Orthodox,"Sep 03, 1980",20-9-0
32ba186f4b0e3267,Brian Ebersole,"6' 0""","73""",Southpaw,"Nov 27, 1980",51-18-1 (1 NC)
3dc3022232b79c7a,Brian Foster,"5' 9""","71""",Orthodox,"Apr 03, 1984",27-10-0
e4770d5ed44a3970,Brian Gassaway,"6' 1""",--,Orthodox,"Aug 07, 1972",29-20-2 (1 NC)
15edcf67ccf5be84,Brian Geraghty,"5' 7""",--,Orthodox,"Nov 04, 1980",26-18-1
36fbaa49a09ff997,Brian Houston,"6' 2""",--,Orthodox,"Apr 26, 1981",4-6-0
1c3f5e85b59ec710,Brian Johnston,"6' 3""",--,Orthodox,"Jul 28, 1968",5-5-0
7be14eaed4c74856,Brian Kelleher,"5' 6""","66""",Switch,"Aug 19, 1986",24-16-0
eee7dafac7d672b5,Brian Melancon,"5' 8""",--,Orthodox,"May 28, 1982",7-3-0
def8166ff24bd237,Brian Ortega,"5' 8""","69""",Switch,"Feb 21, 1991",16-5-0 (1 NC)
579fcdfcabd23a7b,Brian Stann,"6' 1""","74""",Orthodox,"Sep 24, 1980",12-6-0
b53c46f613f6f248,Brianna Fortino,"5' 0""","62""",Southpaw,"Aug 04, 1993",9-3-0
a17322f99ddfd8e9,Bristol Marunde,"6' 1""","75""",Orthodox,"Apr 20, 1982",16-10-0
64959f90b6dd9759,Brock Jardine,"5' 11""",--,Orthodox,"Jul 10, 1985",12-6-0
5eedbf1e9601be35,Brock Larson,"5' 11""","71""",Southpaw,"Aug 23, 1977",42-10-0
513c6f1715e547a8,Brock Lesnar,"6' 3""","81""",Orthodox,"Jul 12, 1977",5-3-0 (1 NC)
91d73ee59347ac16,Brodie Farber,"6' 1""",--,Orthodox,"Jul 05, 1980",16-7-0
4333a8e70a672eb7,Brogan Walker,"5' 4""","67""",Switch,"Aug 02, 1988",8-5-0
7c9f96f9a6a5cd50,Brok Weaver,"6' 0""","73""",Southpaw,"Dec 05, 1991",15-6-0
7138a15258dabf20,Bruna Brasil,"5' 6""","65""",Orthodox,"Sep 07, 1993",11-7-1
1e719d4b676dc19a,Brunno Ferreira,"5' 10""","72""",Orthodox,"Nov 04, 1992",15-4-0
6c011be66326ad97,Bruno Korea,"5' 6""","65""",,"Jun 28, 1991",7-3-0
0abcf6bc47191219,Bruno Lopes,"6' 2""","74""",Orthodox,"Apr 24, 1993",14-3-0
da1d8d76404bb6b5,Bruno Santos,"5' 9""",--,Orthodox,"Jul 17, 1987",15-2-0
294aa73dbf37d281,Bruno Silva,"5' 4""","65""",Orthodox,"Mar 16, 1990",15-9-2 (1 NC)
12ebd7d157e91701,Bruno Silva,"6' 0""","74""",Orthodox,"Jul 13, 1989",23-13-0
0e5c4e72237461bb,Bruno Souza,"5' 10""","70""",Orthodox,"Mar 07, 1996",10-3-0
a331233f597090a5,Bryan Barberena,"6' 0""","72""",Southpaw,"May 03, 1989",18-12-0
f626118b6da0e020,Bryan Battle,"6' 1""","77""",Orthodox,"Sep 21, 1994",13-2-0 (1 NC)
5ef0088c1b19beeb,Bryan Caraway,"5' 8""","68""",Orthodox,"Aug 04, 1984",21-9-0
d9c6f19f958643e9,Bryce Mitchell,"5' 10""","70""",Southpaw,"Oct 04, 1994",19-4-0
132505067f08c54d,Bubba Bush,"6' 0""",--,Orthodox,"Jul 24, 1985",8-3-0 (1 NC)
b2a2da86546ddb19,Buddy Roberts,"6' 2""",--,Orthodox,"Oct 17, 1982",12-3-0
ecdf14f4f8643d39,Byron Bloodworth,"5' 8""",--,Orthodox,"Aug 16, 1983",6-3-0
5d7bdab5e03e3216,CB Dollaway,"6' 2""","76""",Orthodox,"Aug 10, 1983",17-9-0
979f7edbb6980b0d,CJ Fernandes,"6' 2""",--,,"Nov 13, 1977",14-8-3
c0eecd851dbf3146,CJ Keith,"6' 0""",--,Orthodox,"Aug 09, 1986",8-4-0
077e3ace32b72be9,CJ Vergara,"5' 6""","68""",Orthodox,"Jun 18, 1991",12-7-1
a8c9d16fe2a14d72,CM Punk,"6' 1""","73""",Orthodox,"Oct 26, 1978",0-1-0 (1 NC)
064b7dc68d786254,Cain Carrizosa,"5' 8""",--,Orthodox,"Jul 22, 1986",10-3-0
0ff11cc094e887bc,Cain Velasquez,"6' 1""","77""",Orthodox,"Jul 28, 1982",14-3-0
4126a78111c0855a,Caio Borralho,"6' 1""","75""",Southpaw,"Jan 16, 1993",18-2-0 (1 NC)
89839250eb25c9c1,Caio Machado,"6' 4""","78""",Southpaw,"Jul 20, 1994",8-4-1
0c5c66ddd1886b83,Caio Magalhaes,"6' 1""","73""",Orthodox,"Dec 14, 1987",10-3-0
de3ed2e152520c8d,Cal Worsham,"5' 11""",--,Orthodox,"Jun 11, 1963",13-10-0
a0b91014e9d16a76,Cale Yarbrough,"6' 1""",--,Orthodox,"Dec 27, 1986",8-3-0
8fc9ae9c7527dfcb,Callan Potter,"6' 0""","72""",Orthodox,"Jun 09, 1984",18-9-0
751de04455cfaac0,Calvin Kattar,"5' 11""","72""",Orthodox,"Mar 26, 1988",23-10-0
8ebc3a8da015d70c,Cam Rowston,"6' 3""","78""",Orthodox,"Jan 19, 1995",15-3-0
3bbcd63a016d9715,Cameron Dollar,"5' 11""",--,Orthodox,"May 12, 1987",11-5-0
5f3da9a9610d8969,Cameron Else,"5' 9""","71""",Switch,"Apr 27, 1987",10-6-0
3c8a5200436e19f3,Cameron Saaiman,"5' 8""","67""",Southpaw,"Dec 20, 2000",9-3-0
5c84f673b7bb7c15,Cameron Smotherman,"5' 9""","69""",Orthodox,"Sep 17, 1997",12-7-0
87e2468b986ebb79,Cameron VanCamp,"6' 2""","74""",Switch,"Apr 27, 1993",15-7-1 (1 NC)
eb1723480fa2f96c,Caol Uno,"5' 7""","70""",Southpaw,"May 08, 1975",33-19-5
42ac4020cba261ad,Caolan Loughran,"5' 6""","68""",Orthodox,"May 18, 1996",10-2-0
914a897455693650,Carl Deaton,"5' 7""","69""",Orthodox,"Nov 24, 1989",17-7-0 (2 NC)
d910665038efc639,Carla Esparza,"5' 1""","63""",Orthodox,"Oct 10, 1987",20-8-0
f1ab6f37492c630a,Carli Judice,"5' 7""","68""",Southpaw,"Mar 02, 1999",6-2-0
198994b47f395af0,Carlo Pedersoli Jr.,"5' 11""","75""",Southpaw,"Jun 08, 1993",11-3-0
4f853e98886283cf,Carlo Prater,"5' 11""","72""",Switch,"Jun 25, 1981",31-18-1
a220be6d41d6f97d,Carlos Barreto,"6' 4""",--,Orthodox,"Jul 22, 1968",14-9-0
760a55d5b6098cbe,Carlos Candelario,"5' 8""","68""",Southpaw,"Jun 04, 1991",8-3-0
f9f07bb5a43535ed,Carlos Condit,"6' 2""","75""",Orthodox,"Apr 26, 1984",32-14-0
4f736494fc733095,Carlos Eduardo Rocha,"5' 10""","73""",Orthodox,"Jul 12, 1981",9-4-0
a2ea77e974c5889f,Carlos Felipe,"6' 0""","75""",Orthodox,"Jan 12, 1995",11-2-0
798e48f9e7f6ba22,Carlos Hernandez,"5' 8""","67""",Orthodox,"Oct 25, 1993",10-5-0
225def29ecfe0fc1,Carlos Huachin,"5' 4""","67""",Southpaw,"Jun 04, 1996",10-5-1
28d421729451c8ca,Carlos Leal,"5' 11""","74""",Orthodox,"May 04, 1994",23-7-0
b15862fcd6ded451,Carlos Mota,"5' 4""","69""",Orthodox,"Apr 15, 1995",8-2-0
952f6fa06f25a0ec,Carlos Newton,"5' 9""",--,Orthodox,"Aug 17, 1976",16-14-0
7ee0fd831c0fe7c3,Carlos Prates,"6' 1""","78""",Switch,"Aug 17, 1993",24-7-0
9014c02eff8b3d62,Carlos Ulberg,"6' 4""","77""",Orthodox,"Nov 07, 1990",15-1-0
07f959e6596307bb,Carlos Vera,"5' 6""","69""",Orthodox,"Nov 05, 1987",12-4-0
2a4200ead401a9ce,Carls John De Tomas,"5' 5""","71""",Southpaw,"Aug 28, 1996",6-2-0
a53d30163304aa6e,Carlston Harris,"6' 0""","76""",Orthodox,"Jul 09, 1987",19-8-0
40d8b74488743800,Carlton Minus,"5' 10""","75""",Orthodox,"Apr 26, 1993",10-3-0 (1 NC)
aa03a3ca00ac6827,Carmelo Marrero,"6' 0""","73""",Orthodox,"Jan 26, 1981",16-6-0 (1 NC)
01d2ed8c502e3828,Caros Fodor,"5' 9""","74""",Orthodox,"Jan 07, 1984",11-6-0
e7bba7ce4d6c7b07,Casey Kenney,"5' 7""","68""",Southpaw,"Mar 20, 1991",16-4-1
04835018f90b118c,Casey O'Neill,"5' 6""","69""",Orthodox,"Oct 07, 1997",11-2-0
3ecd936bd8814108,Cat Zingano,"5' 6""","68""",Southpaw,"Jul 01, 1982",10-4-0
99c7610aa74995d3,Cathal Pendred,"6' 1""","75""",Orthodox,"Sep 02, 1987",17-4-1
64d47ef881a437a4,Cesar Almeida,"6' 1""","74""",Orthodox,"Mar 28, 1988",7-3-0
49f78022126bf4a4,Cesar Arzamendia,"5' 11""",--,Orthodox,"Jan 31, 1991",8-3-0
e8efeb9cf33b1941,Cesar Marscucci,--,--,,--,3-2-0
dbc17725b887860a,Cezar Ferreira,"6' 1""","78""",Southpaw,"Feb 15, 1985",13-8-0
084532da3d25f3b8,Cezary Oleksiejczuk,"6' 3""","75""",Southpaw,"Jan 06, 2000",17-3-0
c7c39e2fb70248b3,Chad Anheliger,"5' 6""","64""",Orthodox,"Dec 01, 1986",13-8-0
fdf18227faa596dd,Chad Griggs,"6' 1""","73""",Orthodox,"May 15, 1978",11-3-0
c03a5022f8439f2a,Chad Laprise,"5' 10""","71""",Orthodox,"Jul 23, 1986",13-4-0
b5b684eac99ae0a3,Chad Mendes,"5' 6""","66""",Orthodox,"May 01, 1985",18-5-0
d8022d5526b1d937,Chad Reiner,"5' 11""",--,Orthodox,"Jun 29, 1981",33-18-0
48d1f690b763934c,Chael Sonnen,"6' 1""","73""",Southpaw,"Apr 03, 1977",29-15-1
c451d67c09c55418,Chan Sung Jung,"5' 7""","72""",Orthodox,"Mar 17, 1987",17-8-0
24174a3f44ce8e03,Chan-Mi Jeon,"5' 5""",--,Orthodox,"Aug 28, 1997",5-2-0
1ddb480b601cefb1,Chance Rencountre,"6' 2""","75""",Southpaw,"Dec 31, 1986",14-4-0
117a06469813e4ef,ChangHo Lee,"5' 8""","69""",Orthodox,"May 09, 1994",11-2-0
68b8ebdfce9dbb61,Charalampos Grigoriou,"5' 7""","67""",Orthodox,"Mar 31, 1992",8-5-0
76ee3d666c648f6b,Charles Byrd,"5' 10""","73""",Orthodox,"Oct 11, 1983",10-7-0
814e5233e2acf2ee,Charles Johnson,"5' 9""","70""",Switch,"Jan 10, 1991",19-9-0
f1d64ae34e088832,Charles Jourdain,"5' 9""","69""",Switch,"Nov 27, 1995",18-8-1
da97d6c97d09c030,Charles McCarthy,"5' 10""","71""",Orthodox,"Aug 06, 1980",10-5-0
07225ba28ae309b6,Charles Oliveira,"5' 10""","74""",Orthodox,"Oct 17, 1989",37-11-0 (1 NC)
feedf3053472fe56,Charles Radtke,"5' 9""","72""",Orthodox,"Jul 09, 1990",12-5-0
40093d1d2d78394e,Charles Rosa,"5' 9""","69""",Switch,"Aug 24, 1986",14-8-0
98f6da59d765ec94,Charlie Brenneman,"5' 10""","70""",Orthodox,"Feb 09, 1981",19-8-0
b39f7a6c2be17ee8,Charlie Campbell,"6' 0""","72""",Orthodox,"Jul 03, 1995",9-3-0
318572f6f74b760d,Charlie Ontiveros,"6' 2""","74""",Switch,"Jul 04, 1991",11-9-0
8a0be41c0380188d,Charlie Valencia,"5' 3""","64""",Orthodox,"Oct 31, 1974",12-7-0
e81dd0bb8a64b550,Charlie Ward,"5' 11""",--,Orthodox,"Dec 17, 1980",3-3-0
4bd6b4800070b069,Chas Skelly,"5' 11""","72""",Orthodox,"May 11, 1985",19-3-0 (1 NC)
052ceb8976695342,Chase Gormley,"6' 3""",--,Orthodox,"Aug 11, 1983",14-6-0 (1 NC)
971246648e162f0d,Chase Hooper,"6' 1""","74""",Southpaw,"Sep 13, 1999",17-5-1
01b352b6a9074d5c,Chase Sherman,"6' 4""","78""",Orthodox,"Nov 16, 1989",16-12-0
6cadfd8f1d9e7685,Che Mills,"6' 1""","76""",Orthodox,"Sep 29, 1982",16-10-0 (3 NC)
1eacf73d6a0055dc,Cheick Kongo,"6' 4""","82""",Orthodox,"May 17, 1975",27-10-2
af9efbfd63d39734,Chelsea Chandler,"5' 8""","68""",Southpaw,"Nov 23, 1990",7-4-0
e0c6edcb5b5d0b90,Chepe Mariscal,"5' 7""","69""",Orthodox,"Oct 27, 1992",18-7-0 (1 NC)
4959f10a62f3fec3,Cheyanne Vlismas,"5' 3""","63""",Switch,"Jun 25, 1995",7-3-0
32be4b7f7de1c905,Chico Camus,"5' 6""","66""",Orthodox,"Jan 26, 1985",17-7-0 (1 NC)
c68c68efaa5ca6ef,Chidi Njokuani,"6' 3""","80""",Orthodox,"Dec 31, 1988",25-12-0 (1 NC)
4665cbf36b08193b,Chris Avila,"5' 10""",--,Orthodox,"Jan 16, 1993",5-4-0
7a5e8c94a86f9895,Chris Barnett,"5' 9""","75""",Orthodox,"Jun 14, 1986",23-10-0
55f446032177b119,Chris Beal,"5' 7""","69""",Orthodox,"Aug 06, 1985",10-5-0
b19fc66613dc75b9,Chris Brennan,"5' 8""",--,Orthodox,"Oct 12, 1971",21-13-1
6c2030e0a143a94b,Chris Camozzi,"6' 2""","75""",Orthodox,"Nov 20, 1986",24-13-0
b2e3aca4cd363477,Chris Cariaso,"5' 3""","64""",Southpaw,"May 27, 1981",17-8-0
e5ecaf884b6da2bc,Chris Clements,"5' 10""","70""",Orthodox,"Feb 09, 1976",12-6-0 (1 NC)
41e77dc504a192c6,Chris Condo,"6' 0""",--,Orthodox,--,0-1-0
8c8c92a12621d7e0,Chris Cope,"6' 0""","72""",Orthodox,"Mar 05, 1983",8-4-0
5442f1bc4b47eaf3,Chris Curtis,"5' 10""","75""",Orthodox,"Jul 15, 1987",32-13-0 (1 NC)
d0aaedcf7ccd0b45,Chris Daukaus,"6' 3""","76""",Orthodox,"Sep 25, 1989",12-7-0
dfae5da5676e4194,Chris Dempsey,"5' 10""","72""",Orthodox,"Sep 08, 1987",11-5-0
fd406a32a6fb3a29,Chris Duncan,"5' 10""","71""",Orthodox,"May 10, 1993",15-3-0
bebb4ae55ac2bf6f,Chris Fishgold,"5' 8""","68""",Orthodox,"Jun 06, 1992",18-4-1
feaf00f3373435d6,Chris Gruetzemacher,"5' 8""","68""",Orthodox,"Jun 16, 1986",15-5-0
45f0cc9d18f35137,Chris Gutierrez,"5' 9""","67""",Orthodox,"Apr 22, 1991",22-7-2
5bd533d50c8e7b8a,Chris Haseman,"5' 11""",--,Orthodox,"Jun 02, 1969",20-17-0
bad8be5827ea1bf1,Chris Heatherly,"5' 9""",--,Orthodox,"Nov 24, 1987",9-4-0 (1 NC)
fc60ecf0671b9489,Chris Holdsworth,"5' 11""",--,,"Oct 24, 1987",6-0-0
d5b7fac960e58920,Chris Indich,"5' 10""",--,,"Apr 22, 1987",6-4-0
56c9acc4e86046a2,Chris Kelades,"5' 7""","68""",Orthodox,"Feb 21, 1981",9-3-0
d43a048a880efdff,Chris Leben,"5' 11""","73""",Southpaw,"Jul 21, 1980",22-11-0
0e31bfd26cc8c503,Chris Liguori,"5' 9""",--,Orthodox,--,15-10-0
91acd6910b802a9e,Chris Lytle,"5' 11""","68""",Orthodox,"Aug 18, 1974",31-18-5
06626b6287e1ae1e,Chris Padilla,"5' 9""","74""",Orthodox,"Sep 14, 1995",17-6-1
0597a4528ebd1307,Chris Price,"6' 2""",--,Southpaw,"Nov 09, 1982",19-4-0
29f935654825331b,Chris Sanford,"5' 11""",--,Orthodox,"Mar 12, 1968",5-1-0
b35a159f525764eb,Chris Saunders,"5' 8""",--,,"Mar 11, 1986",16-8-0
411d012af19ecb59,Chris Spang,"6' 2""",--,Orthodox,"Nov 26, 1987",6-3-0
1d1b85389a05df69,Chris Tickle,"5' 9""",--,,"Feb 01, 1982",9-9-0
df05aa15b2d66f57,Chris Tuchscherer,"6' 2""","76""",Orthodox,"Sep 08, 1975",21-4-0 (1 NC)
c8097968da5e5f13,Chris Wade,"5' 10""","70""",Orthodox,"Sep 30, 1987",12-3-0
3a8176e15b9887c1,Chris Weidman,"6' 2""","78""",Orthodox,"Jun 17, 1984",16-8-0
a56607a451e4c70d,Chris Wilson,"6' 1""","75""",Orthodox,"Jun 07, 1977",18-10-0 (1 NC)
e51ee8ded927fc51,Chris de la Rocha,"6' 3""","80""",Orthodox,"May 15, 1979",5-3-0
ae071698e1a3ccd4,Christian Aguilera,"5' 9""","72""",Switch,"Nov 25, 1991",14-8-0
9123c54d0a2b72dd,Christian Colombo,"6' 5""",--,Orthodox,"Jul 01, 1980",8-3-1
f5d82eccdea4e2dd,Christian Edwards,"6' 5""","78""",Southpaw,"Nov 05, 1998",8-5-0
a93f94c923c3a9cb,Christian Leroy Duncan,"6' 2""","79""",Switch,"Jul 24, 1995",15-2-0
80779d7441af1b52,Christian Morecraft,"6' 6""","81""",Orthodox,"Sep 08, 1986",8-3-0
5ec591b78349ba7e,Christian Rodriguez,"5' 7""","71""",Orthodox,"Dec 17, 1997",13-4-0
f1b2a4365799c48b,Christian Wellisch,"6' 2""","77""",Orthodox,"Sep 13, 1975",8-5-0
c7be22a47a58365a,Christina Marks,"5' 7""","69""",Orthodox,"Nov 08, 1985",8-9-0
7269329bd87eb479,Christophe Leninger,"6' 0""",--,Southpaw,--,3-4-0
de45aaae23dfa392,Christos Giagos,"5' 10""","71""",Orthodox,"Jan 23, 1990",20-12-0
a390eb8a9b2df298,Chuck Liddell,"6' 2""","76""",Orthodox,"Dec 17, 1969",21-8-0
56bc9ccb609df534,Chuck O'Neil,"6' 2""",--,,"Sep 22, 1985",17-9-0
9eef6584fab21fbb,Cindy Dandois,"5' 7""",--,Orthodox,"Oct 26, 1984",8-3-0
787bb1f087ccff8a,Ciryl Gane,"6' 4""","81""",Orthodox,"Apr 12, 1990",14-2-0 (1 NC)
56116a79e4deed06,Claude Patrick,"5' 11""","75""",Orthodox,"Jun 14, 1980",14-2-0
ec34349e7dffcde7,Claudia Gadelha,"5' 4""","63""",Orthodox,"Dec 07, 1988",18-5-0
d747eb273a40a920,Claudio Puelles,"5' 10""","72""",Southpaw,"Apr 21, 1996",13-5-0
972c456ff38b2015,Claudio Ribeiro,"6' 1""","77""",Orthodox,"Jul 17, 1992",11-5-0
6f7c616b98e18c29,Claudio Silva,"5' 11""","71""",Southpaw,"Sep 06, 1982",14-4-0
cc900c6a71ed23f3,Clay Collard,"5' 11""","73""",Orthodox,"Mar 10, 1993",14-7-0 (1 NC)
c47df9303d318c67,Clay Guida,"5' 7""","70""",Orthodox,"Dec 08, 1981",38-22-0
83a477a7dba1ca58,Clay Harvison,"6' 1""","74""",Orthodox,"Sep 25, 1980",13-6-0
b62d5280966b2460,Clayton Carpenter,"5' 6""","66""",Orthodox,"Jun 09, 1996",8-3-0
5abf827d62f98fee,Clifford Starks,"6' 0""","78""",Orthodox,"Apr 25, 1981",13-3-0
92b62174c175ce19,Clint Hester,"6' 2""","77""",Orthodox,"Nov 21, 1986",11-6-0
f14f644d41ade29f,Cody Brundage,"6' 0""","72""",Orthodox,"May 16, 1994",12-9-1 (1 NC)
7bc96507e4b38d3b,Cody Donovan,"6' 3""","74""",Orthodox,"Feb 20, 1981",8-5-0
7f6ed67d3ed3c036,Cody Durden,"5' 7""","67""",Southpaw,"Mar 29, 1991",18-11-1
5713c1d2fac539ac,Cody East,"6' 3""",--,Orthodox,"Jun 29, 1988",12-3-0
d8c7c61b176e3994,Cody Garbrandt,"5' 8""","65""",Orthodox,"Jul 07, 1991",15-8-0
700a674c042b7a96,Cody Gibson,"5' 10""","71""",Orthodox,"Sep 11, 1987",22-12-0
8e6654e9f0461b8f,Cody Haddon,"5' 7""","69""",Orthodox,"Sep 08, 1998",9-1-0
7be63795363029e8,Cody McKenzie,"6' 0""","72""",Switch,"Dec 16, 1987",16-10-0
5904b0b38dc6718d,Cody Pfister,"5' 10""","73""",Orthodox,"Jul 12, 1990",13-6-1
bf7ad5628363eec9,Cody Stamann,"5' 6""","64""",Orthodox,"Nov 09, 1989",21-8-1
dc9572dd6ec74859,Colby Covington,"5' 11""","72""",Orthodox,"Feb 22, 1988",17-5-0
ed7d329d7c29428d,Colby Thicknesse,"5' 7""","69""",Orthodox,"Jun 23, 1999",9-1-0
5df17b3620145578,Cole Escovedo,"5' 7""","72""",Orthodox,"Aug 30, 1981",17-9-0
282fa667ff9c51ed,Cole Miller,"6' 1""","73""",Orthodox,"Apr 26, 1984",21-11-0 (1 NC)
56709e66f1c6008f,Cole Smith,"5' 11""","67""",Orthodox,"Apr 05, 1989",7-2-0
